t_ms,phase_us,seq,spin_ns,gap_ewma_ns,wake_ewma_ns,burn_ewma_ns,blocked
301.345,20,4991,5843,68475,2216,9430,1
301.418,20,4992,5649,68520,2216,9321,1
301.491,20,4993,5461,68574,2215,9209,1
301.564,20,4994,5279,68619,2215,9093,1
301.637,20,4995,5103,68662,2216,8976,1
301.710,20,4996,4933,68699,2215,8856,1
301.783,20,4997,4769,68744,2218,8737,1
301.834,20,4998,4611,68086,2219,8616,1
301.907,20,4999,4756,68148,2218,8493,1
301.980,200,5000,4905,68210,2217,8378,1
302.233,200,5001,5058,73892,2213,8271,1
302.486,200,5002,5217,79398,2211,8173,1
302.739,200,5003,5380,84731,2218,8083,1
302.992,200,5004,5549,89903,2222,8002,1
303.245,200,5005,5722,94899,2221,7927,1
303.498,200,5006,5901,99750,2219,7860,1
303.752,200,5007,6086,104452,2223,7802,1
304.005,200,5008,6277,109007,2227,7752,1
304.258,200,5009,6474,113408,2227,7708,1
304.511,200,5010,6677,117682,2225,7672,1
304.764,200,5011,6886,121819,2228,7644,1
305.017,200,5012,7101,125835,2232,7624,1
305.270,200,5013,7322,129712,2237,7611,1
305.523,200,5014,7551,133470,2233,7605,1
305.776,200,5015,7786,137119,2230,7606,1
306.030,200,5016,8029,140658,2239,7614,1
306.283,200,5017,8280,144072,2240,7628,1
306.536,200,5018,8539,147383,2240,7652,1
306.789,200,5019,8806,150592,2239,7683,1
307.042,200,5020,9081,153712,2249,7720,1
307.295,200,5021,9364,156716,2246,7765,1
307.548,200,5022,9657,159634,2246,7817,1
307.801,200,5023,9958,162463,2245,7877,1
308.055,200,5024,10269,165202,2250,7944,1
308.308,200,5025,10590,167853,2254,8019,1
308.561,200,5026,10921,170418,2253,8102,1
308.814,200,5027,11262,172906,2249,8191,1
309.067,200,5028,11613,175320,2253,8290,1
309.320,200,5029,11976,177653,2254,8397,1
309.573,200,5030,12351,179917,2251,8512,1
309.826,200,5031,12736,182107,2247,8634,1
310.079,200,5032,13135,184233,2254,8765,1
310.332,200,5033,13546,186288,2256,8903,1
310.585,200,5034,13969,188277,2253,9050,1
310.834,200,5035,14406,190077,2251,9207,1
311.087,200,5036,14857,191951,2251,9372,1
311.340,200,5037,15322,193772,2251,9547,1
311.593,200,5038,15801,195530,2247,9730,1
311.835,200,5039,16294,196868,2247,9922,1
312.088,200,5040,16803,198531,2253,10122,1
312.341,200,5041,17328,200145,2258,10333,1
312.594,200,5042,17869,201700,2258,10553,1
312.834,200,5043,18428,202806,2262,10784,1
313.087,200,5044,19003,204276,2260,11026,1
313.341,200,5045,19596,205718,2266,11277,1
313.593,200,5046,20209,207098,2263,11539,1
313.834,200,5047,20840,208043,2261,11813,1
314.087,200,5048,21491,209352,2256,12097,1
314.340,200,5049,22162,210627,2261,12392,1
314.593,200,5050,22855,211857,2264,12699,1
314.834,200,5051,23570,212669,2265,13019,1
315.087,200,5052,24307,213843,2266,13352,1
315.340,200,5053,25066,214973,2269,13697,1
315.594,200,5054,25849,216073,2272,14055,1
315.835,200,5055,26656,216749,2272,14426,1
316.087,200,5056,27489,217792,2267,14810,1
316.341,200,5057,28348,218802,2275,15209,1
316.594,200,5058,29233,219778,2271,15621,1
316.834,200,5059,30146,220334,2269,16049,1
317.087,200,5060,31089,221263,2269,16492,1
317.340,200,5061,32060,222164,2269,16950,1
317.594,200,5062,33061,223040,2274,17424,1
317.834,200,5063,34094,223478,2272,17915,1
318.087,200,5064,35159,224307,2274,18422,1
318.340,200,5065,36258,225113,2268,18948,1
318.593,200,5066,37391,225904,2267,19490,1
318.834,200,5067,38560,226272,2267,20052,1
319.087,200,5068,39765,227014,2266,20633,1
319.340,200,5069,41008,227736,2264,21234,1
319.593,200,5070,42289,228435,2265,21855,1
319.835,200,5071,43610,228755,2273,22497,1
320.088,200,5072,44973,229413,2269,23158,1
320.341,200,5073,46378,230061,2266,23843,1
320.594,200,5074,47827,230685,2268,24549,1
320.834,200,5075,49322,230894,2273,25279,1
321.088,200,5076,50863,231489,2275,26033,1
321.340,200,5077,52452,232066,2270,26811,1
321.594,200,5078,54091,232631,2274,27613,1
321.834,200,5079,55782,232783,2280,28443,1
322.087,200,5080,53930,233318,2276,29299,1
322.340,200,5081,52140,233841,2276,30070,1
322.593,200,5082,50408,234252,2282,30763,1
322.834,200,5083,48734,234354,2285,31379,1
323.087,200,5084,47116,234840,2285,31923,1
323.340,200,5085,45552,235313,2283,32400,1
323.593,200,5086,44040,235775,2282,32814,1
323.835,200,5087,42578,235870,2287,33167,1
324.088,200,5088,41164,236309,2288,33463,1
324.341,200,5089,39798,236740,2283,33705,1
324.594,200,5090,38476,237159,2279,33899,1
324.834,200,5091,37200,237165,2282,34043,1
325.087,200,5092,35966,237563,2284,34145,1
325.340,200,5093,34770,237950,2279,34203,1
325.593,200,5094,33616,238334,2277,34223,1
325.835,200,5095,32500,238338,2288,34206,1
326.088,200,5096,31420,238704,2294,34154,1
326.341,200,5097,30376,239054,2288,34071,1
326.594,200,5098,29368,239400,2284,33957,1
326.834,200,5099,28392,239311,2289,33816,1
327.087,200,5100,27450,239648,2286,33648,1
327.340,200,5101,26538,239973,2281,33456,1
327.593,200,5102,25656,240300,2279,33242,1
327.835,200,5103,24804,240241,2282,33007,1
328.088,200,5104,23980,240551,2286,32753,1
328.341,200,5105,23184,240846,2281,32480,1
328.594,200,5106,22414,241138,2275,32193,1
328.834,200,5107,21670,241009,2284,31891,1
329.088,200,5108,20950,241295,2293,31574,1
329.341,200,5109,20254,241563,2287,31248,1
329.594,200,5110,19582,241832,2285,30907,1
329.834,200,5111,18930,241684,2283,30556,1
330.087,200,5112,19521,241951,2285,30194,1
330.340,200,5113,20132,242203,2282,29862,1
330.593,200,5114,20761,242446,2281,29562,1
330.834,200,5115,21410,242301,2279,29289,1
331.087,200,5116,22079,242544,2283,29045,1
331.340,200,5117,22768,242784,2288,28829,1
331.593,200,5118,22012,243007,2284,33623,1
331.835,200,5119,21280,242864,2288,33262,1
332.088,200,5120,20574,243086,2290,32891,1
332.341,200,5121,19890,243305,2291,32508,1
332.594,200,5122,19230,243514,2287,32116,1
332.834,200,5123,18592,243321,2288,31716,1
333.088,200,5124,17974,243531,2292,31309,1
333.341,200,5125,17376,243733,2291,30894,1
333.593,200,5126,17919,243929,2286,30473,1
333.834,200,5127,18478,243727,2293,30084,1
334.087,200,5128,19055,243922,2286,29723,1
334.340,200,5129,19650,244122,2287,29391,1
334.593,200,5130,20265,244305,2283,29088,1
334.834,200,5131,20898,244096,2282,28814,1
335.087,200,5132,21551,244286,2278,28568,1
335.340,200,5133,22224,244477,2285,28352,1
335.593,200,5134,22919,244651,2283,28163,1
335.835,200,5135,23636,244448,2284,28002,1
336.088,200,5136,24375,244624,2282,27867,1
336.341,200,5137,25136,244795,2283,27761,1
336.594,200,5138,25921,244962,2284,27680,1
336.834,200,5139,26732,244721,2282,27628,1
337.087,200,5140,27567,244889,2277,27602,1
337.340,200,5141,28428,245051,2280,27604,1
337.593,200,5142,29317,245213,2279,27633,1
337.834,200,5143,30234,244969,2281,27689,1
338.087,200,5144,31179,245126,2280,27770,1
338.340,200,5145,32154,245280,2288,27879,1
338.593,200,5146,33159,245429,2290,28014,1
338.834,200,5147,34196,245189,2287,28177,1
339.087,200,5148,35265,245342,2283,28367,1
339.340,200,5149,36368,245489,2281,28585,1
339.593,200,5150,37505,245637,2277,28830,1
339.834,200,5151,38678,245412,2275,29103,1
340.087,200,5152,39887,245556,2273,29405,1
340.340,200,5153,41134,245697,2273,29735,1
340.594,200,5154,42419,245840,2279,30094,1
340.834,200,5155,43744,245567,2280,30481,1
341.087,200,5156,42292,245712,2275,30897,1
341.340,200,5157,40888,245852,2274,31257,1
341.594,200,5158,39530,245984,2277,31560,1
341.834,200,5159,38218,245717,2277,31813,1
342.087,200,5160,36950,245852,2276,32016,1
342.340,200,5161,35724,245982,2273,32172,1
342.593,200,5162,34538,246112,2282,32285,1
342.834,200,5163,33390,245847,2284,32359,1
343.087,200,5164,32280,245973,2285,32395,1
343.340,200,5165,31208,246100,2284,32395,1
343.593,200,5166,30172,246227,2285,32359,1
343.835,200,5167,29170,245983,2290,32292,1
344.088,200,5168,28200,246102,2287,32197,1
344.341,200,5169,27264,246228,2284,32073,1
344.594,200,5170,26360,246348,2285,31925,1
344.835,200,5171,25484,246072,2288,31755,1
345.087,200,5172,24638,246194,2285,31561,1
345.341,200,5173,23820,246317,2285,31348,1
345.594,200,5174,23030,246434,2282,31116,1
345.834,200,5175,22264,246149,2286,30866,1
346.087,200,5176,22959,246265,2282,30600,1
346.340,200,5177,23676,246383,2278,30364,1
346.593,200,5178,24415,246400,2276,30158,1
346.834,200,5179,25178,246136,2282,29980,1
347.087,200,5180,25965,246260,2282,29833,1
347.340,200,5181,26776,246379,2281,29714,1
347.593,200,5182,27613,246493,2279,29624,1
347.835,200,5183,28476,246237,2291,29564,1
348.088,200,5184,29365,246351,2294,29533,1
348.341,200,5185,30282,246463,2292,29531,1
348.594,200,5186,31229,246575,2295,29557,1
348.835,200,5187,32204,246291,2316,29611,1
349.088,200,5188,33211,246395,2311,29695,1
349.341,200,5189,34248,246509,2312,29807,1
349.594,200,5190,35319,246619,2308,29949,1
349.834,200,5191,36422,246324,2320,30119,1
350.087,200,5192,37561,246435,2315,30318,1
350.340,200,5193,38734,246549,2309,30547,1
350.593,200,5194,39945,246658,2304,30805,1
350.834,200,5195,38619,246382,2303,31092,1
351.087,200,5196,37337,246498,2311,31329,1
351.340,200,5197,36097,246598,2306,31519,1
351.593,200,5198,34899,246709,2304,31664,1
351.835,200,5199,33741,246455,2308,31766,1
352.088,200,5200,32621,246560,2307,31830,1
352.341,200,5201,31537,246672,2307,31857,1
352.594,200,5202,30489,246776,2302,31850,1
352.834,200,5203,29477,246485,2301,31810,1
353.087,200,5204,28499,246601,2306,31739,1
353.341,200,5205,27553,246710,2306,31641,1
353.593,200,5206,26639,246813,2302,31516,1
353.834,200,5207,25755,246521,2299,31365,1
354.087,200,5208,24899,246632,2305,31192,1
354.340,200,5209,24073,246741,2304,30999,1
354.593,200,5210,24826,246838,2300,30786,1
354.834,200,5211,25601,246557,2312,30602,1
355.087,200,5212,26402,246650,2313,30448,1
355.340,200,5213,27227,246760,2310,30325,1
355.593,200,5214,28078,246859,2306,30231,1
355.834,200,5215,28955,246601,2304,30166,1
356.087,200,5216,29860,246708,2301,30130,1
356.341,200,5217,30793,246816,2300,30124,1
356.594,200,5218,31756,246917,2297,30147,1
356.834,200,5219,32749,246627,2299,30201,1
357.087,200,5220,33772,246731,2298,30284,1
357.340,200,5221,34827,246840,2299,30396,1
357.593,200,5222,35916,246936,2296,30536,1
357.834,200,5223,37039,246640,2297,30706,1
358.087,200,5224,35809,246742,2297,30905,1
358.340,200,5225,34619,246847,2297,31061,1
358.593,200,5226,33469,246948,2298,31175,1
358.834,200,5227,32357,246660,2300,31249,1
359.087,200,5228,31283,246772,2303,31285,1
359.340,200,5229,30243,246871,2305,31288,1
359.593,200,5230,29239,246969,2305,31257,1
359.835,200,5231,28267,246697,2308,31197,1
360.088,200,5232,27329,246796,2301,31108,1
360.341,200,5233,26423,246899,2304,30991,1
360.594,200,5234,27248,246997,2299,30852,1
360.834,200,5235,28099,246700,2298,30743,1
361.087,200,5236,28978,246804,2293,30663,1
361.340,200,5237,29883,246909,2291,30613,1
361.593,200,5238,30816,247013,2289,30593,1
361.834,200,5239,31779,246719,2286,30602,1
362.087,200,5240,32772,246824,2283,30641,1
362.340,200,5241,33797,246924,2282,30710,1
362.593,200,5242,34854,247026,2281,30808,1
362.834,200,5243,33696,246741,2281,30938,1
363.087,200,5244,32578,246839,2277,31027,1
363.340,200,5245,31498,246943,2285,31078,1
363.594,200,5246,30452,247046,2301,31094,1
363.835,200,5247,29440,246749,2302,31076,1
364.088,200,5248,28464,246851,2301,31028,1
364.342,200,5249,27518,246960,2304,30949,1
364.595,200,5250,28377,247053,2306,30844,1
364.835,200,5251,29264,246741,2307,30769,1
365.088,200,5252,30179,246846,2300,30724,1
365.341,200,5253,31122,246958,2296,30710,1
365.594,200,5254,32095,247057,2301,30725,1
365.834,200,5255,33098,246730,2301,30771,1
366.087,200,5256,34133,246832,2297,30846,1
366.340,200,5257,32999,246933,2292,30950,1
366.593,200,5258,31903,247038,2290,31016,1
366.834,200,5259,30843,246753,2292,31046,1
367.087,200,5260,29819,246853,2291,31042,1
367.340,200,5261,28829,246955,2287,31006,1
367.593,200,5262,27871,247054,2287,30940,1
367.835,200,5263,28742,246790,2294,30847,1
368.088,200,5264,29641,246892,2294,30783,1
368.341,200,5265,30568,246992,2291,30749,1
368.594,200,5266,31523,247088,2292,30746,1
368.834,200,5267,32508,246772,2289,30772,1
369.087,200,5268,33523,246883,2288,30829,1
369.340,200,5269,32409,246981,2285,30916,1
369.593,200,5270,31333,247079,2280,30966,1
369.834,200,5271,30293,246775,2282,30981,1
370.087,200,5272,29287,246884,2281,30961,1
370.340,200,5273,28315,246847,2279,30910,1
370.593,200,5274,29200,246944,2276,30832,1
370.834,200,5275,30113,246657,2279,30784,1
371.087,200,5276,31054,246763,2274,30764,1
371.340,200,5277,32025,246866,2271,30774,1
371.593,200,5278,33026,246969,2271,30816,1
371.834,200,5279,31930,246708,2271,30887,1
372.088,200,5280,30870,246819,2270,30922,1
372.341,200,5281,29846,246921,2269,30923,1
372.594,200,5282,28856,247019,2265,30892,1
372.834,200,5283,29757,246732,2265,30830,1
373.088,200,5284,30686,246837,2266,30798,1
373.340,200,5285,31645,246934,2265,30798,1
373.593,200,5286,32634,247036,2262,30826,1
373.834,200,5287,31550,246736,2264,30885,1
374.087,200,5288,30502,246835,2265,30908,1
374.340,200,5289,29490,246940,2267,30897,1
374.593,200,5290,30411,247030,2267,30854,1
374.834,200,5291,29401,246740,2266,30844,1
375.087,200,5292,30320,246844,2268,30802,1
375.340,200,5293,31267,246945,2272,30788,1
375.593,200,5294,32244,247038,2273,30806,1
375.834,200,5295,31172,246768,2270,30854,1
376.087,200,5296,30138,246868,2273,30865,1
376.341,200,5297,31079,246970,2276,30844,1
376.594,200,5298,32050,247065,2272,30853,1
376.835,200,5299,30986,246764,2300,30893,1
377.087,200,5300,29958,246840,2299,30897,1
377.340,200,5301,28964,246944,2296,30869,1
377.593,200,5302,29869,247039,2293,30811,1
377.834,200,5303,30802,246744,2292,30783,1
378.087,200,5304,31765,246847,2288,30785,1
378.340,200,5305,32758,246954,2290,30818,1
378.593,200,5306,31670,247047,2288,30881,1
378.834,200,5307,30618,246756,2286,30909,1
379.087,200,5308,29602,246857,2286,30903,1
379.340,200,5309,30527,246960,2288,30865,1
379.598,200,5310,31480,247163,2324,30856,1
379.836,200,5311,30434,246759,2348,30878,1
380.089,200,5312,29424,246845,2351,30867,1
380.342,200,5313,30343,246931,2363,30823,1
380.595,200,5314,31292,247014,2366,30810,1
380.835,200,5315,32269,246704,2381,30826,1
381.088,200,5316,31199,246797,2382,30872,1
381.341,200,5317,30163,246883,2391,30884,1
381.594,200,5318,31106,246973,2396,30864,1
381.835,200,5319,30074,246661,2403,30873,1
382.088,200,5320,29074,246762,2405,30851,1
382.341,200,5321,29983,246849,2420,30797,1
382.594,200,5322,30920,246938,2424,30773,1
382.836,200,5323,31887,246672,2438,30778,1
383.089,200,5324,32884,246762,2439,30813,1
383.341,200,5325,31792,246853,2439,30879,1
383.595,200,5326,30736,246945,2449,30909,1
383.835,200,5327,29716,246614,2455,30906,1
384.087,200,5328,28730,246706,2454,30870,1
384.340,200,5329,29627,246799,2454,30804,1
384.593,200,5330,30552,246888,2462,30768,1
384.835,200,5331,31507,246620,2468,30763,1
385.088,200,5332,32492,246713,2467,30788,1
385.341,200,5333,33507,246806,2466,30843,1
385.594,200,5334,32395,246895,2475,30927,1
385.835,200,5335,31319,246606,2503,30973,1
386.088,200,5336,30279,246685,2499,30985,1
386.341,200,5337,29275,246778,2500,30965,1
386.594,200,5338,28303,246868,2507,30914,1
386.836,200,5339,27363,246603,2515,30833,1
387.088,200,5340,28218,246696,2515,30726,1
387.341,200,5341,29099,246790,2513,30649,1
387.594,200,5342,30008,246878,2518,30603,1
387.835,200,5343,30945,246570,2521,30588,1
388.087,200,5344,31912,246661,2518,30600,1
388.340,200,5345,32909,246756,2516,30642,1
388.593,200,5346,33938,246847,2518,30715,1
388.835,200,5347,34999,246588,2524,30817,1
389.088,200,5348,33837,246682,2519,30949,1
389.341,200,5349,32713,246778,2516,31042,1
389.594,200,5350,31627,246870,2513,31095,1
389.835,200,5351,30577,246586,2522,31113,1
390.090,200,5352,29561,246681,2605,31097,1
390.341,200,5353,28579,246696,2610,31051,1
390.594,200,5354,27629,246777,2605,30974,1
390.835,200,5355,26711,246511,2611,30870,1
391.088,200,5356,27546,246609,2613,30741,1
391.341,200,5357,28407,246699,2608,30642,1
391.594,200,5358,29294,246794,2603,30575,1
391.835,200,5359,30209,246500,2611,30538,1
392.087,200,5360,31154,246591,2605,30530,1
392.340,200,5361,32127,246689,2599,30550,1
392.593,200,5362,33130,246780,2592,30601,1
392.835,200,5363,34165,246530,2596,30682,1
393.088,200,5364,35232,246634,2594,30793,1
393.341,200,5365,34062,246728,2589,30934,1
393.594,200,5366,32932,246821,2585,31034,1
393.834,200,5367,31838,246524,2582,31096,1
394.088,200,5368,30780,246434,2588,31121,1
394.341,200,5369,29758,246533,2582,31112,1
394.594,200,5370,28770,246633,2578,31071,1
394.835,200,5371,27814,246381,2579,31000,1
395.088,200,5372,26890,246482,2582,30902,1
395.341,200,5373,27731,246585,2576,30779,1
395.600,200,5374,28598,246819,2620,30686,1
395.837,200,5375,29491,246363,2650,30624,1
396.092,200,5376,30412,246465,2696,30591,1
396.658,200,5377,31363,252866,6140,30589,1
396.806,200,5378,32344,249420,6058,30620,1
397.060,200,5379,33355,249422,5974,30677,1
397.315,200,5380,34398,249453,5894,30766,1
397.582,200,5381,35473,249620,6064,30881,1
397.834,200,5382,36582,249448,6072,31029,1
398.092,200,5383,35368,249494,6041,31205,1
398.349,200,5384,34194,249565,5975,31338,1
398.604,200,5385,33060,249590,5900,31429,1
398.841,200,5386,31962,249033,5837,31483,1
399.096,200,5387,30900,249083,5774,31499,1
399.352,200,5388,29874,249143,5704,31483,1
399.609,200,5389,28882,249214,5650,31437,1
399.837,200,5390,27924,248409,5594,31361,1
400.095,200,5391,26998,248516,5557,31257,1
400.351,200,5392,26100,248582,5515,31125,1
400.609,200,5393,26915,248670,5490,30969,1
400.838,200,5394,27756,247885,5444,30844,1
401.097,200,5395,28623,247981,5439,30750,1
401.353,200,5396,29518,248032,5404,30687,1
401.609,200,5397,30441,248107,5360,30651,1
401.838,200,5398,31392,247312,5319,30647,1
402.093,200,5399,32373,247390,5266,30673,1
402.348,200,5400,33384,247488,5219,30729,1
402.603,200,5401,34427,247575,5160,30813,1
402.839,200,5402,33283,247059,5115,30929,1
403.094,200,5403,32179,247163,5073,31007,1
403.350,200,5404,31109,247263,5030,31047,1
403.606,200,5405,30077,247374,4994,31052,1
403.836,200,5406,29077,246701,4949,31022,1
404.092,200,5407,28111,246826,4907,30966,1
404.347,200,5408,27179,246939,4869,30882,1
404.603,200,5409,28028,247063,4837,30768,1
404.837,200,5410,28903,246488,4803,30684,1
405.092,200,5411,29806,246617,4777,30630,1
405.348,200,5412,30737,246746,4740,30608,1
405.605,200,5413,31698,246910,4717,30613,1
405.838,200,5414,32689,246299,4694,30648,1
406.094,200,5415,33710,246430,4684,30716,1
406.351,200,5416,34763,246576,4664,30813,1
406.607,200,5417,33609,246697,4637,30939,1
406.841,200,5418,32493,246139,4626,31026,1
407.098,200,5419,31413,246286,4620,31078,1
407.358,200,5420,30369,246388,4732,31098,1
407.746,200,5421,29361,246330,8985,31077,1
409.840,200,5422,30278,303844,8861,31029,1
409.845,200,5423,30278,303844,8861,31029,0
409.846,200,5424,30278,303844,8861,31029,0
409.846,200,5425,30278,303844,8861,31029,0
409.847,200,5426,30278,303844,8861,31029,0
410.098,200,5427,31225,301917,8843,31008,1
410.350,200,5428,32200,300178,8698,31020,1
410.604,200,5429,33207,298581,8530,31063,1
410.838,200,5430,34244,296402,8376,31135,1
411.092,200,5431,35315,294951,8197,31235,1
411.347,200,5432,36418,293586,8026,31365,1
411.604,200,5433,37557,292265,7934,31525,1
411.852,200,5434,38730,290223,8306,31717,1
412.090,200,5435,39941,288437,8171,31939,1
412.360,200,5436,41190,287207,8522,32192,1
412.602,200,5437,42477,285647,8349,32476,1
412.839,200,5438,43804,283985,8193,32790,1
413.098,200,5439,45173,282994,8095,33137,1
413.535,200,5440,43673,287742,8095,45693,0
413.607,200,5441,42223,280882,7940,45633,1
413.842,200,5442,40821,279260,7827,45529,1
414.101,200,5443,39465,278369,7797,45388,1
414.354,200,5444,38155,277293,7711,45207,1
414.610,200,5445,36889,276475,7599,44995,1
414.843,200,5446,35665,274922,7474,44747,1
415.097,200,5447,34481,274131,7347,44466,1
415.352,200,5448,33335,273392,7231,44157,1
415.606,200,5449,32227,272641,7099,43821,1
415.836,200,5450,31157,271195,6971,43460,1
416.091,200,5451,30121,270554,6854,43080,1
416.346,200,5452,29121,269948,6734,42678,1
416.601,200,5453,28155,269357,6604,42259,1
416.848,200,5454,27219,268499,6528,41822,1
417.101,200,5455,26315,267891,6411,41369,1
417.355,200,5456,25441,267315,6298,40902,1
417.608,200,5457,24597,266754,6191,40422,1
417.837,200,5458,23781,265440,6095,39932,1
418.092,200,5459,22991,264960,6014,39431,1
418.345,200,5460,22229,264425,5934,38922,1
418.598,200,5461,21491,263930,5842,38403,1
418.836,200,5462,20777,263001,5755,37877,1
419.089,200,5463,20087,261644,5671,37347,1
419.343,200,5464,19419,261245,5591,36810,1
419.595,200,5465,18775,260861,5499,36270,1
419.939,200,5466,18151,260433,8308,35726,1
420.106,200,5467,17549,257303,8186,35181,1
420.359,200,5468,16967,256999,8028,34632,1
420.612,200,5469,16405,256759,7854,34083,1
420.835,200,5470,15861,255611,7693,33532,1
421.088,200,5471,15333,255422,7525,32985,1
421.342,200,5472,14823,255257,7374,32436,1
421.595,200,5473,14331,255088,7217,31889,1
421.835,200,5474,14778,254518,7078,31343,1
422.087,200,5475,15239,254365,6924,30827,1
422.341,200,5476,15716,254240,6780,30343,1
422.594,200,5477,16207,254113,6639,29888,1
422.844,200,5478,16714,253877,6503,29463,1
423.097,200,5479,17237,253765,6368,29068,1
423.350,200,5480,17776,253659,6243,28701,1
423.604,200,5481,18331,253539,6125,28361,1
423.834,200,5482,18904,252724,6004,28051,1
424.087,200,5483,19495,252638,5890,27768,1
424.340,200,5484,20104,252563,5780,27512,1
424.594,200,5485,20733,252481,5676,27282,1
424.834,200,5486,21380,252012,5576,27080,1
425.087,200,5487,22049,251946,5474,26905,1
425.340,200,5488,22738,251889,5377,26755,1
425.593,200,5489,23449,251826,5284,26633,1
